1817,1
1818,4
1819,4
1820,1
1821,1
1822,3
1823,3
1824,3
1825,6
1826,6
1827,6
1828,1
1829,6
1830,1
1831,1
1832,6
1833,3
1834,3
1835,4
1836,1
1837,3
1838,4
1839,4
1840,3
1841,6
1842,3
1843,4
1844,3
1845,6
1846,3
1847,5
1848,6
1849,3
1850,6
1851,1
1852,4
1853,6
1854,6
1855,3
1856,6
1857,4
1858,6
1859,3
1860,6
1861,4
1862,3
1863,3
1864,3
1865,4
1866,6
1867,1
1868,3
1869,6
1870,1
1871,4
1872,6
1873,4
1874,4
1875,1
1876,6
1877,1
1878,3
1879,3
1880,1
1881,3
1882,1
1883,1
1884,1
1885,3
1886,1
1887,3
1888,1
1889,6
1890,3
1891,3
1892,4
1893,6
1894,4
1895,1
1896,3
1897,4
1898,6
1899,6
1900,3
1901,1
1902,1
1903,1
1904,3
1905,1
1906,6
1907,3
1908,6
1909,1
1910,6
1911,3
1912,1
1913,1
1914,4
1915,4
1916,4
1917,1
1918,3
1919,3
1920,4
1921,6
1922,6
1923,3
1924,4
1925,6
1926,6
1927,6
1928,1
1929,6
1930,5
1931,5
1932,4
1933,4
1934,6
1935,6
1936,3
1937,3
1938,4
1939,3
1940,5
1941,5
1942,3
1943,3
1944,3
1945,6
1946,1
1947,4
1948,3
1949,4
1950,6
1951,4
1952,6
1953,6
1954,6
1955,4
1956,6
1957,6
1958,6
1959,3
1960,1
1961,1
1962,3
1963,1
1964,4
1965,3
1966,1
1967,6
1968,1
1969,6
1970,4
1971,3
1972,6
1973,1
1974,6
1975,3
1976,3
1977,4
1978,6
1979,1
1980,4
1981,4
1982,4
1983,6
1984,4
1985,5
1986,4
1987,3
1988,4
1989,4
1990,4
1991,4
1992,1
1993,6
1994,3
1995,6
1996,4
1997,1
1998,1
1999,5
2000,4
2001,4
2002,6
2003,1
2004,5
2005,1
2006,3
2007,5
2008,1
2009,1
2010,1
2011,4
2012,3
2013,3
2014,4
2015,5
2016,1
2017,1
2018,4
2019,4
2020,4
2021,3
2022,1
2023,1
2024,1
2025,1
2026,1
2027,4
2028,3
2029,1
2030,1
2031,4
2032,4
2033,3
2034,6
2035,4
2036,5
2037,1
2038,4
2039,5
2040,1
2041,3
2042,2
2043,4
2044,6
2045,4
2046,1
2047,3
2048,1
2049,4
2050,6
2051,6
2052,3
2053,6
2054,6
2055,3
2056,6
2057,6
2058,6
2059,3
2060,1
2061,1
2062,4
2063,4
2064,6
2065,4
2066,4
2067,6
2068,1
2069,3
2070,1
2071,4
2072,4
2073,1
2074,1
2075,4
2076,3
2077,1
2078,1
2079,1
2080,1
2081,3
2082,1
2083,3
2084,6
2085,1
2086,1
2087,1
2088,1
2089,1
2090,1
2091,1
2092,3
2093,1
2094,6
2095,4
2096,6
2097,6
2098,6
2099,6
2100,1
2101,3
2102,3
2103,4
2104,4
2105,6
2106,6
2107,6
2108,6
2109,3
2110,3
2111,4
2112,4
2113,3
2114,4
2115,6
2116,3
2117,3
2118,6
2119,4
2120,6
2121,4
2122,4
2123,3
2124,4
2125,1
2126,3
2127,1
2128,6
2129,1
2130,3
2131,1
2132,6
2133,3
2134,1
2135,1
2136,3
2137,1
2138,1
2139,1
2140,6
2141,3
2142,3
2143,6
2144,3
2145,1
2146,1
2147,1
2148,1
2149,4
2150,1
2151,4
2152,3
2153,1
2154,4
2155,1
2156,1
2157,3
2158,4
2159,3
2160,1
2161,4
2162,3
2163,6
2164,6
2165,1
2166,3
2167,3
2168,3
2169,6
2170,1
2171,4
2172,4
2173,1
2174,6
2175,6
2176,3
2177,1
2178,1
2179,3
2180,3
2181,3
2182,3
2183,1
2184,4
2185,4
2186,6
2187,1
2188,4
2189,1
2190,3
2191,3
2192,6
2193,4
2194,3
2195,4
2196,6
2197,6
2198,1
2199,3
2200,3
2201,1
2202,1
2203,4
2204,6
2205,1
2206,1
2207,3
2208,3
2209,1
2210,4
2211,1
2212,4
2213,3
2214,1
2215,1
2216,1
2217,4
2218,4
2219,3
2220,1
2221,1
2222,1
2223,1
2224,1
2225,1
2226,6
2227,1
2228,3
2229,3
2230,3
2231,3
2232,4
2233,4
2234,4
2235,6
2236,6
2237,1
2238,3
2239,1
2240,6
2241,2
2242,4
2243,4
2244,6
2245,4
2246,1
2247,1
2248,3
2249,4
2250,4
2251,6
2252,3
2253,4
2254,6
2255,4
2256,1
2257,1
2258,5
2259,6
2260,3
2261,6
2262,3
2263,3
2264,3
2265,1
2266,6
2267,4
2268,1
2269,4
2270,4
2271,6
2272,4
2273,1
2274,4
2275,6
2276,1
2277,1
2278,1
2279,3
2280,3
2281,1
2282,1
2283,1
2284,1
2285,1
2286,1
2287,4
2288,1
2289,3
2290,3
2291,3
2292,3
2293,3
2294,1
2295,3
2296,1
2297,3
2298,4
2299,3
2300,6
2301,4
2302,4
2303,4
2304,1
2305,6
2306,1
2307,1
2308,1
2309,1
2310,1
2311,1
2312,1
2313,1
2314,1
2315,1
2316,4
2317,3
2318,6
2319,6
2320,3
2321,6
2322,3
2323,6
2324,5
2325,5
2326,6
2327,4
2328,3
2329,6
2330,3
2331,4
2332,4
2333,4
2334,1
2335,3
2336,6
2337,6
2338,1
2339,6
2340,6
2341,1
2342,6
2343,4
2344,6
2345,4
2346,6
2347,3
2348,4
2349,3
2350,4
2351,3
2352,6
2353,1
2354,6
2355,6
2356,2
2357,2
2358,6
2359,4
2360,1
2361,4
2362,4
2363,4
2364,4
2365,1
2366,1
2367,1
2368,4
2369,6
2370,4
2371,3
2372,2
2373,6
2374,2
2375,3
2376,4
2377,3
2378,4
2379,6
2380,4
2381,6
2382,2
2383,4
2384,3
2385,1
2386,1
2387,1
2388,6
2389,1
2390,2
2391,6
2392,2
2393,6
2394,4
2395,4
2396,4
2397,6
2398,4
2399,4
2400,4
2401,1
2402,4
2403,4
2404,4
2405,6
2406,4
2407,6
2408,6
2409,5
2410,3
2411,6
2412,6
2413,1
2414,4
2415,4
2416,4
2417,1
2418,3
2419,1
2420,4
2421,1
2422,4
2423,2
2424,4
2425,1
2426,4
2427,6
2428,3
2429,3
2430,4
2431,3
2432,4
2433,6
2434,4
2435,4
2436,4
2437,4
2438,4
2439,3
2440,6
2441,4
2442,4
2443,4
2444,1
2445,4
2446,1
2447,1
2448,6
2449,4
2450,6
2451,1
2452,3
2453,6
2454,6
2455,6
2456,6
2457,1
2458,3
2459,4
2460,4
2461,3
2462,6
2463,3
2464,1
2465,2
2466,3
2467,4
2468,1
2469,4
2470,4
2471,3
2472,6
2473,6
2474,4
2475,1
2476,1
2477,4
2478,3
2479,4
2480,1
2481,1
2482,3
2483,1
2484,3
2485,1
2486,4
2487,4
2488,4
2489,4
2490,3
2491,4
2492,4
2493,4
2494,1
2495,4
2496,1
2497,1
2498,4
2499,6
2500,4
2501,6
2502,6
2503,3
2504,3
2505,6
2506,6
2507,4
2508,6
2509,1
2510,1
2511,1
2512,1
2513,1
2514,3
2515,4
2516,4
2517,1
2518,3
2519,3
2520,6
2521,6
2522,1
2523,1
2524,6
2525,4
2526,1
2527,4
2528,4
2529,6
2530,3
2531,6
2532,6
2533,3
2534,3
2535,4
2536,6
2537,1
2538,1
2539,4
2540,6
2541,4
2542,4
2543,1
2544,6
2545,3
2546,4
2547,1
2548,1
2549,4
2550,4
2551,6
2552,4
2553,3
2554,6
2555,3
2556,3
2557,3
2558,6
2559,3
2560,6
2561,3
2562,3
2563,4
2564,6
2565,1
2566,6
2567,6
2568,6
2569,1
2570,4
2571,4
2572,6
2573,4
2574,4
2575,6
2576,3
2577,1
2578,1
2579,6
2580,1
2581,6
2582,6
2583,1
2584,6
2585,6
2586,3
2587,6
2588,3
2589,1
2590,3
2591,4
2592,4
2593,6
2594,6
2595,6
2596,6
2597,5
2598,4
2599,6
2600,6
2601,6
2602,6
2603,6
2604,1
2605,1
2606,4
2607,6
2608,6
2609,1
2610,3
2611,1
2612,4
2613,4
2614,6
2615,6
2616,6
2617,6
2618,6
2619,5
2620,6
2621,4
2622,6
2623,3
2624,3
2625,1
2626,1
2627,3
2628,3
2629,3
2630,1
2631,3
2632,1
2633,1
2634,4
2635,4
2636,4
2637,6
2638,3
2639,6
2640,6
2641,6
2642,6
2643,3
2644,3
2645,4
2646,3
2647,1
2648,4
2649,1
2650,4
2651,4
2652,6
2653,4
2654,4
2655,4
2656,3
2657,6
2658,4
2659,1
2660,1
2661,1
2662,1
2663,4
2664,6
2665,6
2666,6
2667,4
2668,3
2669,3
2670,4
2671,3
2672,4
2673,6
2674,3
2675,3
2676,4
2677,4
2678,4
2679,6
2680,4
2681,4
2682,3
2683,1
2684,4
2685,4
2686,1
2687,1
2688,6
2689,4
2690,4
2691,3
2692,4
2693,6
2694,4
2695,4
2696,4
2697,4
2698,3
2699,4
2700,4
2701,4
2702,1
2703,3
2704,6
2705,1
2706,6
2707,1
2708,1
2709,1
2710,4
2711,6
2712,6
2713,1
2714,3
2715,1
2716,1
2717,4
2718,3
2719,6
2720,6
2721,6
2722,3
2723,4
2724,2
2725,2
2726,6
2727,3
2728,3
2729,4
2730,1
2731,5
2732,4
2733,3
2734,1
2735,6
2736,6
2737,5
2738,6
2739,3
2740,4
2741,4
2742,4
2743,4
2744,6
2745,4
2746,3
2747,4
2748,1
2749,3
2750,4
2751,3
2752,3
2753,3
2754,6
2755,3
2756,4
2757,6
2758,3
2759,6
2760,3
2761,4
2762,4
2763,4
2764,3
2765,3
2766,4
2767,4
2768,6
2769,4
2770,4
2771,4
2772,3
2773,4
2774,4
2775,1
2776,1
2777,4
2778,4
2779,4
2780,4
2781,3
2782,3
2783,6
2784,6
2785,4
2786,4
2787,4
2788,1
2789,3
2790,1
2791,1
2792,1
2793,2
2794,6
2795,4
2796,1
2797,6
2798,4
2799,4
2800,6
2801,1
2802,4
2803,3
2804,4
2805,1
2806,1
2807,4
2808,1
2809,1
2810,4
2811,1
2812,6
2813,6
2814,6
2815,3
2816,4
2817,6
2818,6
2819,6
2820,3
2821,3
2822,6
2823,1
2824,1
2825,1
2826,3
2827,6
2828,1
2829,4
2830,1
2831,1
2832,3
2833,3
2834,6
2835,1
2836,4
2837,1
2838,1
2839,6
2840,4
2841,3
2842,4
2843,1
2844,3
2845,1
2846,6
2847,6
2848,1
2849,1
2850,6
2851,1
2852,1
2853,1
2854,3
2855,6
2856,1
2857,1
2858,1
2859,6
2860,1
2861,1
2862,3
2863,1
2864,1
2865,1
2866,1
2867,6
2868,3
2869,6
2870,6
2871,3
2872,3
2873,3
2874,1
2875,5
2876,6
2877,4
2878,2
2879,4
2880,1
2881,3
2882,4
2883,5
2884,2
2885,2
2886,6
2887,1
2888,3
2889,4
2890,3
2891,4
2892,2
2893,4
2894,4
2895,2
2896,2
2897,6
2898,4
2899,4
2900,6
2901,6
2902,6
2903,1
2904,2
2905,2
2906,6
2907,4
2908,6
2909,3
2910,3
2911,3
2912,3
2913,2
2914,6
2915,2
2916,6
2917,4
2918,4
2919,2
2920,4
2921,3
2922,3
2923,3
2924,3
2925,4
2926,3
2927,3
2928,3
2929,3
2930,6
2931,6
2932,4
2933,4
2934,6
2935,4
2936,6
2937,6
2938,6
2939,6
2940,2
2941,4
2942,2
2943,4
2944,2
2945,1
2946,6
2947,4
2948,6
2949,4
2950,1
2951,6
2952,1
2953,3
2954,4
2955,1
2956,4
2957,5
2958,6
2959,1
2960,1
2961,1
2962,1
2963,6
2964,6
2965,1
2966,6
2967,3
2968,1
2969,6
2970,1
2971,2
2972,6
2973,3
2974,3
2975,1
2976,6
2977,6
2978,4
2979,4
2980,4
2981,4
2982,6
2983,4
2984,1
2985,1
2986,1
2987,1
2988,1
2989,6
2990,3
2991,1
2992,6
2993,6
2994,6
2995,1
2996,4
2997,1
2998,3
2999,1
